time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
80     471500000000              143500000000              23500000000            120000000000           4100000000             19400000000            0.304348        4100000.000000 
81     476675000000              145075000000              25075000000            120000000000           5181250000             19893750000            0.304348        4145000.000000 
82     481850000000              146650000000              26650000000            120000000000           6285000000             20365000000            0.304348        4190000.000000 
83     487025000000              148225000000              28225000000            120000000000           3176250000             25048750000            0.304348        4235000.000000 
84     492200000000              149800000000              29800000000            120000000000           5540000000             24260000000            0.304348        4280000.000000 
85     497375000000              151375000000              31375000000            120000000000           23968750000            7406250000             0.304348        4325000.000000 
86     502550000000              152950000000              32950000000            120000000000           24840000000            8110000000             0.304348        4370000.000000 
87     507725000000              154525000000              34525000000            120000000000           25380000000            9145000000             0.304348        4415000.000000 
88     512900000000              156100000000              36100000000            120000000000           23000000000            13100000000            0.304348        4460000.000000 
89     518075000000              67575000000               0                      67575000000            0                      0                      0.130435        4505000.000000 
90     523250000000              68250000000               0                      68250000000            0                      0                      0.130435        4550000.000000 
91     528425000000              68925000000               0                      68925000000            0                      0                      0.130435        4595000.000000 
92     533600000000              69600000000               0                      69600000000            0                      0                      0.130435        4640000.000000 
93     538775000000              70275000000               0                      70275000000            0                      0                      0.130435        4685000.000000 
94     543950000000              70950000000               0                      70950000000            0                      0                      0.130435        4730000.000000 
95     549125000000              71625000000               0                      71625000000            0                      0                      0.130435        4775000.000000 
96     554300000000              72300000000               0                      72300000000            0                      0                      0.130435        4820000.000000 
97     559475000000              72975000000               0                      72975000000            0                      0                      0.130435        4865000.000000 
98     564650000000              73650000000               0                      73650000000            0                      0                      0.130435        4910000.000000 
99     569825000000              74325000000               0                      74325000000            0                      0                      0.130435        4955000.000000 
100    575000000000              75000000000               0                      75000000000            0                      0                      0.130435        5000000.000000 
