time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
83     527160000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.398361        76.400000      
84     532680000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.394233        77.200000      
85     538200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.390190        78.000000      
86     543720000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.386228        78.800000      
87     549240000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.382347        79.600000      
88     554760000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.378542        80.400000      
89     560280000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.374813        81.200000      
90     565800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.371156        82.000000      
91     571320000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.367570        82.800000      
92     576840000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.364052        83.600000      
93     582360000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.360602        84.400000      
94     587880000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.357216        85.200000      
95     593400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.353893        86.000000      
96     598920000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.350631        86.800000      
97     604440000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.347429        87.600000      
98     609960000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.344285        88.400000      
99     615480000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.341197        89.200000      
100    621000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.338164        90.000000      
